& bounce	1.14712765957447
& c	-0.140454545454546
& can	-0.21076923076923101
&	-0.182417530500982
& change	-0.187272727272727
& chart	0.710416666666667
& co.	-0.4024
& confirm	-0.684461538461539
& continue	0.9313333333333341
& could	-0.75825
& cross	2.485
& d	0.550636363636364
& do	-0.292190476190476
& eve	0.81
& expect	-0.9887999999999989
& fail	-2.52681818181818
& fall	-1.79
& fib	-1.8197647058823503
& figure	-0.49388888888888893
& follow	0.632666666666667
& gap	-0.5291666666666671
& gas	0.552066666666667
& get	-0.18473684210526298
& good	1.5508421052631598
& I	0.510762711864407
& if	-0.1755
& info	-2.358
& it	-0.4795789473684221
& l	-0.419384615384616
& look	0.5660769230769229
& market	-0.3936
& may	1.9
& monthly	-1.06430434782609
& more	-0.1485
& move	0.9313333333333341
& no	-0.276869565217392
& not	-0.32882142857142893
& num	-0.219840579710145
& on	-0.126230769230769
& other	1.1286
& over	2.016
& p.	-1.82785714285714
& pullback	1.9409999999999998
& r	-0.928205128205129
& ready	-0.22827272727272702
& resistance	-0.6931698113207551
& rise	1.2363636363636399
& roll	-1.0401818181818199
& s	-1.0771300813008102
& s.	-0.7123960396039599
& see	0.7271111111111109
& silver	-0.646363636363637
& smaNUM	-1.36189830508475
& stoch	0.7271111111111109
& stochastic	-0.8967272727272719
& stock	-0.36666666666666603
& support	-0.387
& t	0.4808
& take	0.536421052631579
& target	-0.48072727272727295
& that	-0.0955263157894736
& then	-0.135849056603773
& this	-0.262730769230769
& tl	1.75904347826087
& type	2.016
& up	3.016
& volume	3.363
& wait	1.13471428571429
& x	1.16029411764706
& you	1.41785714285714
.:-)	0.9349189189189191
.:)	2.793
.NUM	0.0567457627118644
.NUM	0.5576
.NUM.NUM	0.7376470588235301
:-(	-0.779625
:-)	0.419775
:-))	2.6039999999999996
:(	-0.16551648351648401
:)	1.02492250922509
:))	1.51944444444444
:).	0.17772727272727298
:/	-0.11722222222222198
:D	1.3587096774193501
:p	-0.0585454545454546
:P	-1.2545945945946
;-)	0.5016
;)	0.7845547445255471
@	0.745
@	1.82990769230769
^ complete	4.043
^ imminent	3.93
^	5.5055593220339
^	3.4864800000000002
^	3.41728301886792
_	-0.04004
|	-0.0210786516853933
|	-0.22309090909090898
|	-0.10117647058823499
~ enjoy	3.988
~	0.2436
~	2.1009375
~	0.11169863013698599
~:)	2.334
+ +	2.28926966292135
+ addition	5.1610000000000005
+ before	2.485
+ by	3.839
+	1.53965007600699
+ chart	3.93
+ close	2.9
+ come	2.9
+ cross	3.07
+ day	1.61311111111111
+ from	2.708
+ gain	1.86995454545455
+ handle	3.222
+ in	2.04025641025641
+ last	1.20065217391304
+ move	4.0969999999999995
+ next	2.222
+ or	1.9
+ point	-0.8835
+ r	1.9
+ run	1.68625
+ s	-1.4979512195122
+ since	4.48831481481482
+ soon	4.016
+ stock	2.637
+ target	2.123
+ this	3.485
+ to	1.5508421052631598
+ today	1.50346341463415
+ volume	3.27
+NUM	-0.331785714285714
<<	-0.0114545454545455
= $	1.00267857142857
= ^	5.016
= +	1.9
= bear	-2.76375
= bearish	-4.35581967213115
= cd	-0.9510169491525421
= higher	2.9
=	-0.32513314849307
= more	1.06473684210526
= not	-1.76266666666667
= NUMm	1.9
= sell	-3.51428571428571
=	-0.355
=)	1.2126956521739098
=))	2.056
=P	0.855454545454545
>>	-0.26388679245283
>>	-0.8039999999999989
>> tkr	-4.14646153846154
a-b-c	-0.0912
a +	1.05718181818182
a a	0.734125
a absolute	2.637
a additional	0.825
a amazing	1.3065652173913
a announcement	0.818181818181818
a area	-0.5824
a asc	2.403
a b	-0.36581818181818204
a baby	-0.423076923076924
a back	-0.635
a bailout	-1.6793333333333302
a bear	-1.72304371584699
a bearish	-4.7063703703703705
a beating	-0.8920588235294109
a bet	-0.427777777777778
a better	-0.200358490566038
a bid	1.3745454545454499
a bigger	-0.28209230769230703
a bit	0.34561454117929397
a black	-0.3864
a blockbuster	2.016
a blow	-0.156285714285714
a boat	0.158333333333333
a boost	3.07
a brand	0.7335
a break	0.294134251290878
a breakdown	-4.01168181818182
a brick	-1.557
a brief	-0.128333333333333
a bull	0.572611570247934
a bullish	2.1641214953271
a business	-0.25854545454545497
a buying	1.60089552238806
a c	0.158333333333333
a candle	-0.5291666666666671
a case	0.0401818181818182
a cash	0.364692307692308
a cbo	1.9
a certain	0.0744
a champ	0.3747368421052629
a chance	0.86056
a channel	-0.220875
a charm	-0.190551724137931
a chart	-0.27968817204301
a cheaper	-0.1089
a chinese	-0.731
a classic	-0.445
a cliff	-1.58312903225807
a close	-0.11194117647058802
a closer	-0.7925
a clue	-0.36378571428571393
a come	1.04278571428571
a complete	-0.5679166666666671
a concern	-1.04130434782609
a confirm	-0.491521739130435
a confirmation	0.47855
a confluence	2.9589999999999996
a continuation	1.60746808510638
a continue	-0.5291666666666671
a continued	-0.22833333333333303
a convincing	-0.12927272727272698
a core	1.18774193548387
a correction	-0.8912500000000011
a crash	-2.56928571428572
a current	1.30278571428571
a daily	-0.5790722891566259
a day	0.323620481927711
a dead	-1.65440625
a death	-3.11807692307692
a decision	1.86571428571428
a decline	-3.06666666666667
a definite	-0.1545
a descend	-0.8201590909090909
a diff	0.9378461538461541
a difference	-0.351272727272728
a dime	-0.20125
a do	-0.3864
a dog	-2.20170454545455
a dojus	-0.45152631578947405
a downside	-4.04769230769231
a drop	-1.6533333333333302
a	0.0196263003394021
a dt	0.9313333333333341
a early	-0.0429333333333334
a earnings	-0.21853658536585302
a end	-0.470081967213115
a entry	1.8785915492957699
a eod	1.4710588235294098
a exciting	2.403
a extended	-0.8425
a extension	0.0744
a fairly	0.158333333333333
a false	-0.8680303030303029
a fast	-0.5915555555555551
a feeling	1.0137358490566
a fight	-0.27899999999999997
a financial	-0.051923076923077
a first	0.34255
a flag	1.29011494252874
a floor	0.9468
a flush	-1.50631578947368
a follow	0.790144927536231
a fork	-2.96583333333333
a fortune	-0.21076923076923101
a free	-0.8698876597942571
a friend	0.8052631578947371
a fun	0.5871428571428571
a future	-0.458333333333334
a game	0.37063636363636404
a giant	-0.458333333333334
a gift	1.4999558823529398
a global	-0.423076923076924
a go	2.04437037037037
a gold	1.13471428571429
a green	0.9805833333333341
a guess	0.266538461538462
a guy	-0.289285714285714
a h	-2.7800655737704902
a hair	-0.13588235294117698
a half	0.43837037037037
a hammer	0.7991379310344822
a handle	2.1764067796610203
a hard	-0.525000000000001
a have	-0.302333333333333
a hawk	0.259411764705882
a head	-1.6317906976744199
a hint	0.9144
a history	-0.27899999999999997
a hit	0.212423076923077
a hold	1.57074285714286
a hole	-1.4178
a home	0.825
a hour	0.0612972972972973
a huge	0.644535872086134
a hurry	-0.150896551724138
a important	-0.40035593220339
a indicator	-1.28005263157895
a insider	0.740909090909091
a interesting	-0.19678571428571398
a intraday	-0.7203142857142858
a inv	0.9313333333333341
a inverse	2.18565217391304
a investor	0.0966428571428572
a itch	2.123
a key	-0.400223300970874
a la	-1.16971428571428
a larger	-0.4252765957446811
a lead	-0.9887999999999989
a leg	-0.5291666666666671
a lesson	0.158333333333333
a lifetime	0.9236363636363628
a likely	-0.27899999999999997
a limit	1.2328125
a longer	-0.41438983050847394
a look	0.142076335877863
a lose	-3.7672727272727298
a loss	-0.681942857142858
a lot	0.168401800570536
a lotto	-0.36666666666666603
a lovely	0.6975
a macd	1.0107
a magnet	-0.53258064516129
a major	-0.350906474820144
a man	0.4662666666666671
a market	-0.28920547945205394
a massive	0.138666666666667
a mess	-3.5941923076923104
a minimum	-0.7327894736842109
a miracle	-1.2350769230769199
a miss	-0.873703703703703
a mistake	0.17442857142857096
a mobile	1.9
a momentum	0.9378461538461541
a momo	2.016
a Monday	2.123
a money	0.29666666666666697
a monster	1.4320357142857099
a more	0.0915348837209302
a move	0.876677966101695
a much	-0.269848484848485
a multiple	-0.36581818181818204
a must	-0.302333333333333
a no	0.945428571428571
a normal	1.13471428571429
a not	-0.289454545454546
a note	-0.05625
a NUM-NUM	-1.14092307692308
a NUM-week	2.123
a num	0.112380001559215
a NUMmin	-1.20108333333333
a NUMnd	0.54262962962963
a NUMpt	1.9
a NUMth	-0.7327894736842109
a old	1.19545454545455
a opportunity	-0.1986875
a outside	-1.7373529411764699
a overall	-1.4178
a p/b	0.6975
a p/e	-0.731
a parallel	2.775
a part	2.315
a pattern	-0.447652173913043
a pause	-0.156285714285714
a pb	-0.198153846153846
a pe	0.740909090909091
a pennant	1.0015945945945899
a phone	-0.11882352941176501
a place	-0.168307692307692
a play	1.145625
a point	0.6730263157894739
a pop	1.18128205128205
a position	1.10897368421053
a powerful	2.66984210526316
a pr	2.315
a premium	-0.765909090909092
a price	-0.228745098039216
a problem	-0.7664
a product	-1.25838461538461
a profit	-0.0686829268292682
a profitable	-1.0795
a pt	-0.664545454545455
a pump	-2.56928571428572
a pyramid	-0.6409999999999999
a quarter	0.4077
a quick	-0.0271654684585961
a quiet	2.315
a r	-0.5291666666666671
a range	0.578605263157895
a rare	-0.167352941176471
a re-test	-1.3478125
a really	1.0209090909090899
a reasonable	0.669318181818182
a recent	1.79444444444444
a relatively	-0.351272727272728
a reminder	-2.1218823529411797
a repeat	0.482571428571428
a resistance	-0.247361111111111
a resolution	-0.051923076923077
a retrace	-1.01611111111111
a retracement	-2.35766666666667
a return	-0.7070000000000011
a right	-0.636066666666667
a rise	-0.34936363636363693
a rough	-0.17166666666666597
a row	0.18504424778761103
a run	1.9054198113207501
a s	-1.01069230769231
a safe	0.625714285714286
a scalp	0.22762068965517201
a screen	-0.12927272727272698
a sec	0.552066666666667
a secular	-2.18866666666667
a sell	-3.03821428571428
a seller	-0.587368421052631
a selloff	-0.636066666666667
a series	-0.8425
a set	-0.423076923076924
a settlement	3.403
a share	0.49671621621621603
a sharp	-1.39681358491348
a short-term	-0.287
a shot	0.572220338983051
a signal	-0.587555555555555
a significant	-0.5292857142857139
a slight	-0.19043137254901898
a smart	0.524588235294118
a smile	2.016
a spec	2.222
a special	1.12016666666667
a spike	0.7875
a squeeze	1.975578125
a stab	2.123
a start	-0.0920000000000001
a steal	3.445
a step	-0.22833333333333303
a story	-0.30132
a strategy	-0.04625
a stronger	1.04813333333333
a stupid	0.7335
a sudden	0.338642857142857
a surprise	-0.7070000000000011
a swing	0.726110344827587
a symmetrical	0.153055555555556
a tad	0.339545454545454
a takeover	1.55515
a target	-0.31728828828828803
a tear	1.74375
a tech	-0.23264705882353
a technical	-0.34263157894736795
a tell	-0.310545454545455
a thing	0.6371851851851851
a third	-0.5291666666666671
a thought	-0.10676470588235303
a thread	-2.07563636363636
a tiny	0.27
a tkr	0.0517090909090909
a tl	0.673913043478261
a total	0.9244848484848491
a touch	0.825
a trade	0.272795698924731
a trader	-0.1755
a trading	-0.268
a trap	-2.2462
a trendline	-0.687619047619047
a triangle	0.2808
a trigger	2.28387096774194
a trip	-0.585
a turd	-2.44428571428571
a turnaround	-0.311538461538462
a update	-0.14400000000000002
a upside	2.18113636363636
a upward	1.2672258064516102
a vacuum	2.637
a value	-0.10083333333333301
a very	0.13535999999999998
a volatile	2.222
a wait	0.0455
a wall	-0.721411764705883
a way	-0.38022641509434
a week	0.227388235294118
a while	0.22465853658536603
a win	1.04229411764706
a wonderful	0.546
a year	0.195440366972477
a yes	0.7714285714285709
a.	-0.452625
a.m	-0.10117647058823499
a.m.	0.0559393939393939
a.m.	0.1928
a/d	-0.351272727272728
a/d	0.62656
a/h	-0.107466666666667
a/h	1.0093461538461501
aaius	0.0568
aamrq	0.0255
aaple	1.8645
ab =	-0.947934426229508
ab	-0.768202898550725
abandon ship	-3.7296
abandon	-1.4418
abc breakout	4.36
abc bullish	4.31244444444444
abc	0.614868571428572
abc pattern	0.8021538461538459
abc target	0.9144
abcd	-0.951272727272726
abd	0.810882352941177
abe	-0.5415
ability	0.696666666666666
ability to	0.93625
able	0.0443697478991597
able to	0.0119298245614035
aboard	1.5436666666666699
about all	-0.126230769230769
about apple	2.485
about be	0.162857142857143
about get	0.557375
about how	-0.38573684210526293
about	0.0655943823616978
about it	1.2108658536585402
about	0.288531914893617
about ready	1.1495
about right	-0.8425
about they	0.12677777777777802
about this	-0.0551851039284387
about time	0.36146511627907
about to	-0.151785714285714
about today	0.63875
about we	1.9409999999999998
about you	-0.0703333333333333
above all	2.86340909090909
above avg	2.74741935483871
above breakout	4.601
above desc	2.016
above downtrend	2.9
above ema	1.75384615384615
above emaNUM	2.1827142857142903
above	2.00895419387105
above its	2.61050724637681
above	1.1472271186440701
above ma	3.27
above my	2.708
above NUM-sma	2.315
above NUMd	2.04763461538461
above NUMday	1.9
above NUMdma	2.5411090909090897
above previous	2.839
above prior	1.9872
above range	1.9
above	1.32434934497817
above recent	1.8208333333333302
above resistance	1.9584263565891498
above trendline	2.23783333333333
above vwap	2.403
above we	3.173
above weekly	2.315
absolute	1.6351578947368401
absolutely nothing	-0.512083333333334
absolutely	0.5837113402061851
absorb	0.275058823529412
absurd	0.562285714285714
abv	1.68422222222222
abv	3.46716129032258
abv	2.3837142857142903
abv NUMd	2.8224361702127703
abv	1.32626666666667
abv soon	3.07
abv the	3.8924
abv upper	3.73901785714286
abv	1.919
abyss	-1.90428571428571
aca	-6.914
accdi	-1.212
accelerate	-0.257818181818182
acceleration	-0.174516129032258
accept	0.5180625
access	0.0255
accompany	-0.0322857142857143
accord	-0.0687272727272727
accordingly	-0.0753
account be	0.8
account for	1.0209090909090899
account	0.12675925925925902
account	-0.25025
accounting	-1.4875714285714299
acct holding	3.173
acct	1.27902173913044
accum	1.15309090909091
accumulate	2.08111304347826
accumulation day	2.222
accumulation in	2.2581951219512204
accumulation	2.80625981873112
accumulation/distribution	-0.9179999999999999
accuracy	-0.17775
accurate	-0.27035294117647
achieve	0.502596774193548
ackman 's	-0.27899999999999997
ackman	-0.14340625
acorn	2.0340000000000003
acquire by	2.016
acquire	0.9582631578947371
acquisition	1.14230769230769
acre	-0.124
across	-0.0069882352941176605
across the	0.131041666666667
act	-0.136756756756757
act strong	5.495
act	1.81743321299639
act very	4.74457723577236
act well	4.98129921259843
action and	0.986048780487805
action around	1.9
action as	0.2625
action at	-0.688615384615385
action be	-0.31410843373493896
action continue	-1.14588235294118
action for	-0.112857142857143
action have	-0.8425
action into	-0.12927272727272698
action look	-0.0990000000000001
action	0.347423455743292
action of	-0.0552777777777778
action off	-0.22833333333333303
action on	0.749482758620689
action point	1.75666666666667
action since	2.123
action so	2.222
action this	1.03377777777778
action today	2.61179945090121
action will	-0.9335
action with	0.2625
actionable	0.26242857142857196
activate tkr	2.016
activate	0.34725
activation	0.2672
active by	2.9589999999999996
active	0.235384615384615
actively	0.7137
activity	0.700714285714286
actual	0.41102040816326596
actually a	0.869333333333333
actually do	-0.112533333333333
actually go	0.557375
actually it	0.704545454545454
actually look	0.9378461538461541
actually	0.332122093023256
ad	0.600941860465116
adam	0.009454545454545459
adcom	0.0580909090909091
add above	3.445
add another	0.971243243243243
add area	4.0969999999999995
add at	1.49285714285714
add call	2.485
add here	3.10109090909091
add if	1.557
add in	1.60075675675676
add into	2.403
add num	1.7404324324324298
add on	2.3572093023255802
add short	-6.207999999999999
add some	1.5706578947368401
add today	3.93
add	1.4086775147928998
add when	3.0592653061224504
add with	1.9
add yesterday	1.3153125
add/buy	2.582
addition	2.3154
addition to	2.68679245283019
addition watch	3.173
additional	0.600923076923077
additional num	1.13471428571429
address	0.3826875
adjust	-0.271901408450704
adjustment	-0.0596363636363637
adjustment on	0.3875
admit	0.501622641509434
adobe	-0.124
adopt	2.141
adr	-0.1032
advance	-0.199549295774648
advance	0.55104
advanced	0.3925
advancer	-3.3810588235294103
advantage	0.00863414634146341
advantage of	0.354529411764706
advertiser	-0.12075
advertising	1.25272727272727
advice	0.10669736842105301
advise	-1.7770833333333302
advisor	0.11078571428571402
adword	2.421
adx cross	2.016
adx	0.7721686746987951
aegis	2.582
aerospace	2.141
aetna	-0.0258571428571429
aex	-1.5552727272727298
af	1.9409999999999998
af	2.2043333333333304
affect	-0.0972173913043479
afford	-0.0539999999999999
afraid	0.00853333333333333
afraid of	0.331882352941177
afraid to	0.6975
africa	0.94
after-hour	-0.213315789473684
after-hours	-0.5588571428571429
after-market	-0.454909090909091
after a	0.99052225523799
after b/o	4.601
after base	3.807
after beat	2.222
after bell	0.6975
after big	0.47134883720930204
after bounce	1.32545454545455
after break	0.67425
after breakout	4.382
after clear	3.807
after close	0.47781818181818203
after consolidate	4.123
after consolidation	1.6266666666666698
after dessimation	1.9
after fail	-1.85884615384615
after find	1.13471428571429
after get	2.123
after hour	0.672898395721925
after huge	3.07
after	0.502693334228096
after its	1.5453333333333301
after last	0.636631578947369
after lunch	2.775
after mkt	0.825
after news	-0.351272727272728
after nice	1.621875
after pullback	1.0865217391304398
after	-0.264
after recent	3.32368965517241
after rest	4.885
after some	0.440407407407407
afterhor	0.0266486486486487
aftermarket	0.126
afternoon	0.0668918918918919
afterwards	-0.0564545454545455
ag	0.899192982456141
ag stock	2.123
again above	2.403
again and	0.36294339622641497
again at	-0.198910256410257
again before	0.2625
again but	-0.151733333333333
again for	0.1256
again I	-0.0016
again if	-0.127458333333333
again next	0.19166666666666698
again num	-0.6322162162162149
again over	2.9
again	0.0197401655387201
again soon	0.69051724137931
again the	-0.29704347826086996
again this	0.00234375
again tkr	-0.3848
again to	-0.0888387096774193
again today	0.661695652173913
again with	0.44524137931034496
against	-0.18086866927876896
against it	-0.566571428571429
against num	-0.4782608695652171
against resistance	-0.27399999999999997
against the	-0.299409703943307
against tkr	-0.35960869565217396
against upper	1.9
against we	3.1630000000000003
age	-0.304
agency	-0.141272727272727
agenda	0.5329999999999999
aggressive	-0.312366197183099
aggressively	0.456714285714286
ago at	0.875052631578947
ago I	-0.107333333333333
ago	-0.0864705882352942
ago	-0.0602705882352941
ago tkr	-0.0955263157894736
ago when	0.335833333333333
agree and	-0.6815
agree but	1.13471428571429
agree it	1.22733333333333
agree num	0.6769655172413801
agree that	0.3591666666666671
agree	0.396
agreement	3.4147058823529397
agressive	-0.107466666666667
agricole	-5.903722222222219
ah	0.45250467289719604
ah num	0.9144
ah on	0.8052631578947371
ah	0.558178217821782
aha	2.421
ahd	0.0272
ahead for	-0.508461538461539
ahead	-0.17490125391849498
ahh	-0.1488
aid	-0.2664
aim for	-0.36252631578947403
aim	-0.222
aint	0.621076923076923
aint	0.15866666666666698
air below	-4.971272727272731
air	-0.424393103448276
airline	0.241744186046512
aka	-0.7078275862068969
aka	-0.7891578947368421
al	-0.11170370370370401
al	0.0692222222222222
alarm	-1.5998181818181798
alarming	-1.1202
albeit	0.322821428571428
alert at	0.5308333333333329
alert buy	2.485
alert	-0.0708139534883721
alert	0.0199477124183007
alert on	-0.715896551724139
alert over	1.9
alert set	1.8559999999999999
alert the	-0.140666666666667
alert this	0.557375
alert tkr	-0.432409090909091
alert to	-1.1592
alert update	-1.8575333333333301
alert	0.0905806451612903
algo	-0.17035593220339001
algorithm	0.2672
align	-0.043813953488372005
alike	0.649133333333334
alive	0.28174603174603197
all-time high	2.9643113772455094
all-time	2.09488372093023
all a	1.13457142857143
all along	0.644117647058824
all and	-0.09075
all around	1.19545454545455
all back	-0.458333333333334
all but	0.012
all cash	-1.4217241379310301
all do	-0.0854117647058824
all down	-1.61190909090909
all	0.142238453090133
all for	-0.0530666666666667
all get	1.07666666666667
all good	1.6705957446808501
all green	1.64351851851852
all have	0.5175625
all hold	0.818181818181818
all I	0.292402597402597
all its	-0.12927272727272698
all just	2.123
all look	1.2847619047618999
all major	-1.06882608695652
all market	-0.688615384615385
all morning	-0.5224
all move	-0.319652173913044
all my	-0.15611538461538502
all num	0.12393442622950801
all out	-0.537567567567567
all	0.0231258313874468
all point	-0.36581818181818204
all position	-0.731
all	-0.070909090909091
all red	-2.4002380952381
all rip	-3.843
all see	1.22107142857143
all she	-2.04654545454545
all sign	-2.01375
all sort	-0.461818181818182
all system	1.81739130434783
all technical	-0.30436363636363695
all these	0.21822448979591802
all they	-0.182741935483871
all thing	0.36942857142857105
all think	2.016
all this	0.593733333333333
all time	1.3031862464183401
all tkr	0.490289473684211
all to	-0.5877
all we	-0.2185
all who	0.50864
all will	2.315
allocate	1.919
allocation	0.027625
allow	1.6233072916666698
allow you	3.5502816901408396
allowance	3.6189999999999998
alltime	2.8569999999999998
alltime	-0.43466666666666604
almost all	-0.189666666666666
almost as	-1.1442
almost every	-0.1778125
almost hit	0.8802
almost num	0.491454545454546
almost	0.157044770484286
almost ready	1.01604761904762
almost to	1.1483818181818202
alone	0.5295421686746989
along for	-0.33533333333333304
along	0.42683967441057397
along	0.4630588235294121
along	-0.0173571428571428
along w	-0.5963125
along with	0.670173905444125
alot	0.660227272727272
alot of	0.815162790697675
alot	0.566545454545455
alpha	0.21952631578947399
already at	-0.23264705882353
already be	0.40137931034482793
already break	0.312
already but	0.825
already do	0.273
already know	1.45135714285714
already make	-0.688615384615385
already num	1.7110588235294097
already on	0.644117647058824
already price	0.248684210526316
already	0.13142053515882302
already start	-0.508
already take	-0.249090909090909
alright	0.9191111111111109
alright	0.110347826086957
also a	0.3376
also at	0.481666666666666
also confirm	-0.664545454545455
also do	1.03661538461538
also good	2.016
also hold	3.07
also I	0.552066666666667
also know	0.9313333333333341
also like	0.9792
also look	0.8493157894736841
also note	-0.8425
also num	-0.29175
also on	0.9608888888888891
also over	2.775
also	0.3366438279421789
also say	2.403
also show	0.356689655172414
also the	0.42394
also think	-0.664545454545455
also tkr	-0.126358974358974
also trade	-0.4128
alternate	-0.917583333333333
alternative	-0.3592727272727279
alternative	0.0825
although	-0.173375
always allow	3.673
always be	0.315818181818182
always come	0.7335
always do	-0.11222222222222197
always have	0.8499310344827591
always look	-0.12438461538461501
always on	1.2595
always pay	-0.1422
always	0.216114369501466
always right	-0.26533333333333303
always say	2.123
always seem	-0.09075
always take	0.3735333333333329
always the	1.071
always work	-0.4024
aman	2.978
amateur	0.0760909090909091
amaze	-0.23976
amazing	0.834867724867725
amazingly	0.1664
amazon	-0.134035087719298
ambitious	0.282615384615385
amc	0.9544615384615379
america	-0.0797752808988763
ameritrade	-0.7472727272727281
amid	-0.536
ammo	0.5466666666666671
among	0.307724137931034
among the	1.04278571428571
amongst	0.568533333333334
amount	0.5853571428571429
amount of	1.07607272727273
ana	0.0723333333333334
analog	-0.9445
analogy	0.555076923076923
analysis at	-1.06470588235294
analysis for	-0.35781818181818204
analysis here	-1.17875
analysis	-0.336548853808585
analysis of	-0.43658928571428607
analysis on	-1.06019047619048
analysis show	-1.58916666666667
analyst	0.34911762023626597
analyst say	-0.6570000000000009
analyze	0.85575
anatomy	-1.6019999999999999
anchor	2.24183606557377
anchor patent	3.36
and a	-0.121381741983068
and about	0.0950454545454546
and above	2.62588505747126
and act	2.41597222222222
and add	2.43288888888889
and again	-0.0987105263157894
and allow	2.485
and almost	0.951809523809524
and android	1.22733333333333
and another	-0.054000000000000006
and approach	0.6068571428571429
and ask	0.260217391304348
and at	0.699346153846154
and away	3.0579375
and b	-0.351272727272728
and back	1.38623214285714
and bank	-1.9698
and be	0.263446028697601
and believe	0.9378461538461541
and better	0.49237037037037
and big	0.32421875
and bottom	-0.9818181818181809
and bounce	1.07606756756757
and bull	-0.254739130434783
and bullish	2.05428571428571
and burn	-1.6541
and by	1.2328125
and c	0.335222222222222
and call	1.06551428571429
and can	-0.152923076923077
and	0.049177812744515
and channel	-0.8268387096774201
and come	-0.1452
and cont	1.86995454545455
and continue	0.935480769230769
and could	-0.21938461538461604
and cover	-1.01007407407407
and current	-2.18618181818182
and currently	-0.4873333333333329
and daily	-0.42118309859155
and day	-0.21076923076923101
and dec	-0.27
and do	0.242476190476191
and downs	2.1630000000000003
and drop	-1.51666666666667
and dump	-2.25233333333333
and earnings	0.465581395348837
and end	-0.619999999999999
and enjoy	1.0068275862069
and etf	-1.43681578947368
and even	-0.0989999999999999
and every	-0.20925
and everyone	0.5948571428571429
and everything	0.8625833333333341
and fast	-0.38291666666666707
and feb	0.7271111111111109
and fib	0.621425
and fibonaccus	0.728
and fill	0.382090909090909
and flagging	2.123
and follow	1.62046511627907
and form	-0.292333333333333
and former	0.36942857142857105
and fundamental	-0.0761739130434782
and future	1.6075294117647099
and get	0.137244444444444
and give	-0.122486486486486
and great	2.839
and green	0.818181818181818
and grow	0.818181818181818
and growth	1.145625
and guidance	-0.22833333333333303
and h	-2.4702857142857204
and handle	2.8507298245614
and have	-0.250820512820513
and hit	0.7392682926829269
and hold	1.3986113671983897
and I	0.17131837825193
and increase	0.869333333333333
and into	1.58883720930233
and ipad	1.5646428571428599
and it	0.0704980892187844
and its	-0.0895304347826088
and jan	1.3976470588235301
and just	0.6335625
and key	-0.49
and large	-0.09075
and last	-0.3928571428571429
and leave	-0.140571428571429
and like	1.9
and look	0.555037974683544
and lose	-1.17016666666667
and lot	2.222
and major	-0.36581818181818204
and many	-0.0695675675675675
and market	-0.205108695652174
and maybe	0.15102564102564098
and might	0.557375
and miss	-0.30132
and most	0.0425454545454545
and move	0.9988828125
and naz	2.485
and near	1.08622222222222
and need	-0.599076923076924
and negative	-3.52846153846154
and never	-0.15794594594594596
and news	2.485
and next	-0.08195
and nice	1.7190652173913
and no	-0.670114285714285
and not	0.622135922330098
and note	-0.5229411764705879
and now	0.19247249190938504
and num	-0.0661722044580692
and NUM	2.403
and NUM.NUM-stop	-1.1556
and NUMday	-0.10300000000000001
and NUMdma	-0.127458333333333
