web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
"1548238462-3340","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@option_snipper","Option_Sniper","like what i said a few days ago, if $amzn er no good, down to 1600 possible. now at 1645 after market. i guess we could see 1500ish or even lower soon. https://twitter.com/option_snipper/status/1053647633208754177 …","2","9","54","1540501440000","2:04 PM - 25 Oct 2018","/option_snipper/status/1055565665472598020"
"1548238462-2914","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@DomainMondo","Domain Mondo","Year 2018 in Review & Fall of the FAANGs $AAPL $FB (video) https://www.domainmondo.com/2018/12/year-2018-in-review-fall-of-faangs-aapl.html … $GOOGL $GOOG $AMZN #Facebook #Apple #stocks #StockMarket #technology #investors #investingpic.twitter.com/c7zMgNgit4","","25","27","1546211961000","3:19 PM - 30 Dec 2018","/DomainMondo/status/1079517323835387904"
"1548238462-2760","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@TrueBubbleHead","Bubble Head","$PCG (CEO quitting) and $AMZN (Pervos conspiracy) will be on #15ORB list tomorrow.  
pic.twitter.com/txZ0rwZXpX","3","2","14","1547432097000","6:14 PM - 13 Jan 2019","/TrueBubbleHead/status/1084634944784269313"
"1548238462-3028","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@option_snipper","Option_Sniper","$ES_F $NQ_F both tried to retest 60ma on hourly chart with NQ making new HOD. what's interesting, though, is $AMZN is not following, still 17 pts away from morning's top. so if NQ really a bottom b/o here, amzn should already see 1664 by now but it's not. be careful into tmr.","10","5","112","1544470915000","11:41 AM - 10 Dec 2018","/option_snipper/status/1072214847880876033"
"1548238462-3245","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@OptionsHawk","Joe Kunkle","Amazon $AMZN , an $800B Company, up 18% in 7 sessions...","6","2","23","1541623581000","12:46 PM - 7 Nov 2018","/OptionsHawk/status/1060272265655451648"
"1548238462-2574","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@charge_daily","Daily Charge","$AMZN, up until very recently, had exactly the same results as what Elon guided above. From IPO up through 2015, $AMZN teetered between small profits and small losses, in spite of massive revenue growth over the same period. pic.twitter.com/8Jusu2HXnh","3","4","29","1547912092000","7:34 AM - 19 Jan 2019","/charge_daily/status/1086648193587314688"
"1548238462-2960","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@kpak82","kpak","$AMZN approaching support pic.twitter.com/QNjIaTOheX","6","13","49","1545516999000","2:16 PM - 22 Dec 2018","/kpak82/status/1076602444363325441"
"1548238462-2570","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@TrueBubbleHead","Bubble Head","$AMZN spinning top green week over cloud.  Red day looking like wants down.  Doji 60 at mid BB.  May have finished wave 5 and ready to correct downward.  #bh50kpic.twitter.com/iu9ugc3tsp","2","1","1","1548115137000","3:58 PM - 21 Jan 2019","/TrueBubbleHead/status/1087499825988493313"
"1548238462-2564","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@naashonomics","avinashrulz","$AMZN 
$300 to me made in 2 weeks pic.twitter.com/u6WNinHCuz","","","1","1547850969000","2:36 PM - 18 Jan 2019","/naashonomics/status/1086391822245482496"
"1548238462-3253","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@JustinPulitzer","Justin Pulitzer","Dem House win 'should' be good for FAANNG. Less regulation for their high tech donors. We'll see. $FB $GOOGL $TWTR $AMZN","3","2","11","1541569112000","9:38 PM - 6 Nov 2018","/JustinPulitzer/status/1060043807239094272"
"1548238462-2603","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@SwatOptions","Swat Options Trading","$AMZN had 400$ move since Dec.2018 lows and paused right at MA200 around $1705... pullback and consolidation would be healthy. Possible reversal candle on daily but is negated if stock able to breakout 1707. Supports at 1674, 1652 and 1620. pic.twitter.com/wFyAboejOA","","4","11","1547720090000","2:14 AM - 17 Jan 2019","/SwatOptions/status/1085842876053868544"
"1548238462-2525","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@murder4kickz","📈 C.G.T Trading   📉","Hilarious how last week the market spiked on “China trade news” and today the market is down on economic worries. 

$SPY $VIX $BABA $IQ $AMD $MU $NFLX $FB $AMZN $NVDA $GE $AAPLpic.twitter.com/ApTxbHw8o0","","","6","1548173098000","8:04 AM - 22 Jan 2019","/murder4kickz/status/1087742931425873920"
"1548238462-2510","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@ercorbeil","Eric Corbeil","A key level to watch: $AMZN trying to break below 200MA on the 15min chart, which acted as strong support since the broad market rally started. $SQQQpic.twitter.com/JPqrAvTLyk","","","1","1548175453000","8:44 AM - 22 Jan 2019","/ercorbeil/status/1087752809150324738"
"1548238462-2987","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@MONEYEMPIRE","MoneyEmpire","SHE NEEDS HELP 
$TSLA  $FB $AAPL $NFLX $AMZN $GOOGL $SPY $DJIA  #TRADING #BITCOINpic.twitter.com/c33FRDwmpg","15","58","180","1545095033000","5:03 PM - 17 Dec 2018","/MONEYEMPIRE/status/1074832590861885441"
"1548238462-2448","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@Flourish_Venkat","Venkat","$AMZN next in line? $QQQ $SPYpic.twitter.com/fDQRvuJKjM","","","2","1548168867000","6:54 AM - 22 Jan 2019","/Flourish_Venkat/status/1087725185757663232"
"1548238462-2644","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@JerryCap","Jerry Capital","Amazon Publisher Services (APS) $AMZN

""Amazon is now taking a 30% cut of Ad sales from fire TV"" 

https://adage.com/article/design/amazon-taking-30-percent-ad-sales-fire-tv/315678/ …pic.twitter.com/VN47XiBkB0","2","11","31","1547559432000","5:37 AM - 15 Jan 2019","/JerryCap/status/1085169029734637568"
"1548238462-2446","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@AnthonyMaceroni","A. Maceroni  🍝","$AMZN MONTHLY pic.twitter.com/ZHNvUXToqu","1","1","5","1548103037000","12:37 PM - 21 Jan 2019","/AnthonyMaceroni/status/1087449074553536514"
"1548238462-2812","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@crabbermike","Mike","$FUSZ 2DAYS news W  @Instapage is just the beginning 4 @nFuszInc  Instapage’s 15,000 enterprise clients including Verizon, eBay, TrueCar among others. ""Video marketing ROI with the full suite of video analytics offered by nFusz,” continued Mr. Xiao"" $EBAY $CRM  $AMZN #analytics","","10","26","1547215118000","5:58 AM - 11 Jan 2019","/crabbermike/status/1083724872008810497"
"1548238462-3153","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@RudyHavenstein","Rudolf E. Havenstein, Anti-Davos Man","Hey @HalftimeReport 

Market Caps November 2012 vs Today

$FB $60B, today $378B up 6.3x
$AMZN $108B, today $739B up 6.8x
$AAPL $484B, today $882B up 1.8x
$NFLX $5B, today $118B up 23.6x
$GOOGL $223B, today $712B up 3.2x

https://www.macrotrends.net  pic.twitter.com/bdAUQkE8qT","2","13","19","1542734383000","9:19 AM - 20 Nov 2018","/RudyHavenstein/status/1064931305144561664"
"1548238462-2663","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@chursh1","CH","$amzn moving... pic.twitter.com/N9boiqmVGV","1","1","3","1547571232000","8:53 AM - 15 Jan 2019","/chursh1/status/1085218522639159297"
"1548238462-2713","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@MossSolomon","Solomon Moss","@CNBC never ever forget>>>> $AMZN $SPY

U better blink or close ur eyes when u say that crappic.twitter.com/4zsQyGHhIS","1","","3","1547591682000","2:34 PM - 15 Jan 2019","/MossSolomon/status/1085304293714841600"
"1548238462-3222","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@MarkYusko","Mark W. Yusko","Had you said $GE would be #DeadMoney for next decade back in 2000 would’ve elicited same guffaws as when say it about $AMZN & $NFLX today... almost two decades for $GE now...  
As @HowardMarksBook says, “no investment good enough you can’t screw up by paying too much”
#JustMathpic.twitter.com/F8TQ3dS03o","8","10","48","1542076964000","6:42 PM - 12 Nov 2018","/MarkYusko/status/1062173892331126784"
"1548238462-2798","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@educofin","Educofin","$AMZN time | #heikinashi #trendfollowing #market #Amazon https://heikinashi.wordpress.com/2019/01/13/amzn-time-heikinashi-trendfollowing-market-amazon/ …pic.twitter.com/9cHABjtUwL","","","","1547389543000","6:25 AM - 13 Jan 2019","/educofin/status/1084456462418612224"
"1548238462-3207","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@victoriouscake","Victorious Cake","$AMZN starts selling in Mexico in 2015, becomes the largest e-commerce player there within 2 years, despite $MELI being incumbent player there.pic.twitter.com/EBpnma6siN","4","5","36","1542170227000","8:37 PM - 13 Nov 2018","/victoriouscake/status/1062565064669048832"
"1548238462-3262","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@TheStalwart","Joe Weisenthal","It's looking really ugly again for tech

$AMZN -3.2%
$AAPL -4.4%
$FB -1.75%
$CRM -2.3%
$SQ -6.8%
$NVDA -3.3%https://www.bloomberg.com/news/articles/2018-11-04/asian-stocks-set-for-lower-open-pound-jumps-markets-wrap?srnd=premium …","2","8","19","1541431613000","7:26 AM - 5 Nov 2018","/TheStalwart/status/1059467092745994240"
"1548238462-2692","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@TraderBundy","Bundy","$SHLDQ HUGE BID SUPPORT! $AMZN pic.twitter.com/34tRBwXMBO","","3","4","1547664072000","10:41 AM - 16 Jan 2019","/TraderBundy/status/1085607918651748353"
"1548238462-2428","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@Taarriqq","Institutional_flow","$amzn -30$,  fridays 58$ puts block today at 76$ now  , premium @OptionexpertPRMpic.twitter.com/J6vbUB5ytr","","","1","1548168841000","6:54 AM - 22 Jan 2019","/Taarriqq/status/1087725073476276225"
"1548238462-3360","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@CryptoMichNL","Crypto Michaël","Alright, stockmarkets close.

Ridiculous day there.
 $NDX -4.6%. Since top: -12%
 $AMZN -6.0%: Since top: -18%

$BTC --> remaining stable. 
$ALTS popping everywhere. 

Still extremely bullish on crypto & commodities. 

We're getting started. We are. 

#crypto #trading","17","39","203","1540411985000","1:13 PM - 24 Oct 2018","/CryptoMichNL/status/1055190464184442882"
"1548238462-2664","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@DanielM63847329","Daniel","$AMZN - 100% MOVE HIT - BIG MOVE - BOOM BOOM  - MANAGE YOUR ACCOUNTS #AMZN #SPY #QQQ - pic.twitter.com/0ZSPOw1vQd","2","","2","1547569872000","8:31 AM - 15 Jan 2019","/DanielM63847329/status/1085212815466479616"
"1548238462-2716","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@DanielM63847329","Daniel","$AMZN - 200% MOVE HIT - INSTITUTION BUYING POWER - - DO NOT FIT IT - MANAGE YOUR ACCOUNT - #AMZN #QQQ #SPYpic.twitter.com/WostXQHDIV","2","","2","1547570776000","8:46 AM - 15 Jan 2019","/DanielM63847329/status/1085216609319284736"
"1548238462-3189","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@Bruno_J_Navarro","Bruno J. Navarro","Should Amazon’s patent become a reality, or if accent detection is already possible, it would introduce questions of surveillance and privacy violations, as well as possible discriminatory advertising, experts said. http://bit.ly/2OLOFBc  $AMZN #privacy","","21","19","1542312018000","12:00 PM - 15 Nov 2018","/Bruno_J_Navarro/status/1063159778208288768"
"1548238462-2502","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@fildo_uno","fildo","$amzn updated, rising wedge breakdown, resisted by TL. if higher low by end of month then may see huge moves mid feb (confirm inverse head n shoulders) pic.twitter.com/GTiRxAicjp","","","","1548185278000","11:27 AM - 22 Jan 2019","/fildo_uno/status/1087794017557983239"
"1548238462-2846","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@simpltrader","call me Simpl","First 12/27 I foreshadowed this move and then last Wednesday started to get some confirmation. I hedged $AMZN calls and puts tho before close $FUTS $SPY $SPX $VXXpic.twitter.com/HhJnHu9wq7","","18","21","1547008390000","8:33 PM - 8 Jan 2019","/simpltrader/status/1082857790408978432"
"1548238462-3220","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@DanZanger","Dan Zanger","$AMZN Setting up for lower prices pic.twitter.com/o9yIRguqpL","2","5","28","1542112225000","4:30 AM - 13 Nov 2018","/DanZanger/status/1062321784349958144"
"1548238462-3039","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@CNBCFastMoney","CNBC's Fast Money","FANG is in meltdown mode, losing billions since recent highs. $FB $AMZN $NFLX $GOOGLpic.twitter.com/bzWYwVeTRE","30","20","74","1544221236000","2:20 PM - 7 Dec 2018","/CNBCFastMoney/status/1071167620974632961"
"1548238462-2954","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@ReformedBroker","Downtown Josh Brown","Absurd buy limit GTC orders: 

first tranche of $AMZN just filled @ 35% drawdown from all-time high! 

bids still out for GOOGL, JPM, BRK-B, etc. 

My correction survival method explained here: 

https://thereformedbroker.com/2016/06/24/my-little-trick-for-coping-with-a-correction-2/ …","26","39","353","1545665918000","7:38 AM - 24 Dec 2018","/ReformedBroker/status/1077227053462839296"
"1548238462-2523","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@BZstockss","BZSTOCKS","$SHLDQ Excellent news this week on #Sears #Kmart Restructuring and more to come low OS of 109 Million Low float under 30 million $wdbg $tlry $psiq $hiph $fteg $cavr $spy $spx $katx $rars $krfg $axxa $pgus $nhpi $gifx $drus $ggii $ubqu $aapl $jcp $amzn $acb $owcp $nspx $fnmahttps://twitter.com/JacksonJimm/status/1085698873983520769 …","","4","6","1547737382000","7:03 AM - 17 Jan 2019","/BZstockss/status/1085915406886424576"
"1548238462-3424","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@CNBCFastMoney","CNBC's Fast Money","After this sell-off, @GuyAdami is making the pitch to buy Amazon at a big discount. $AMZN pic.twitter.com/7rXGUOdeXJ","22","14","64","1539294367000","2:46 PM - 11 Oct 2018","/CNBCFastMoney/status/1050502833143992321"
"1548238462-2543","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@BenAltitude","AttackPilotTrader","$AMZN Above $1717 brings $1776 quick. Below $1660 could fall all the way back to $1500 pic.twitter.com/eukuhzr1h4","","","","1548125951000","6:59 PM - 21 Jan 2019","/BenAltitude/status/1087545180679520256"
"1548238462-2860","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@TicTocTick","tic toc","Can $AMZN go to $2000-$2200 from here at $1600.

I think it can. 

A significant threat to stock has been neutralized. 

Trump is invested in $SPX going higher and he will now think twice before he attacks http://Amazon.com .","6","2","41","1546903858000","3:30 PM - 7 Jan 2019","/TicTocTick/status/1082419352538763264"
"1548238462-2825","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@TeslaCharts","TeslaCharts","Fucking brilliant
$AMZN https://twitter.com/mtracey/status/1083219577029439488 …","1","9","98","1547095060000","8:37 PM - 9 Jan 2019","/TeslaCharts/status/1083221311881502722"
"1548238462-3192","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@nanexllc","Eric Scott Hunsader","$AMZN is now ~25% below its all time high set just over 2 months ago.","7","12","38","1542294634000","7:10 AM - 15 Nov 2018","/nanexllc/status/1063086864750596096"
"1548238462-3031","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@OpenOutcrier","Open Outcrier","$AMZN  
Amazon Launching First Private Label Toys for Toddlers and Kids

$HAS $MAT (Neg)

https://this.just.in/amazon-launching-first-private-label-toys-for-toddlers-and-kids/ …","1","5","11","1544460608000","8:50 AM - 10 Dec 2018","/OpenOutcrier/status/1072171619756462080"
"1548238462-2804","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@SusanLiTV","Susan Li","The story that everyone is still talking about #jeffbezos #divorce #Amazon $amzn will be fine! @murphyrosecliff @gibbserin @foxnews #saturdaymorning #SaturdayThoughtspic.twitter.com/WnlHt6Ydkj","4","6","42","1547313210000","9:13 AM - 12 Jan 2019","/SusanLiTV/status/1084136296950517761"
"1548238462-2765","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@AleDizz","Alejandro De la Cruz","Weekly returns from 10 of the most traded stocks:

$AAPl $AMZN $FB $GOOGL $NFLX $TWTR $MU $MSFT $INTC $CSCO

#Markets #TRMX $SPX $DJIA $NQpic.twitter.com/MXWzFEvClt","","","","1547389965000","6:32 AM - 13 Jan 2019","/AleDizz/status/1084458231940866048"
"1548238462-3143","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@Sandro_power","PowerTriggerTrade","$AMZN $BA $AMD $SPY $AAPL $TWTR $FB  $DIS  Live stream tonight at 9pm Eastern Standard Time I explain my thoughts on these stocks and the big picture of the market what I am seeing and what I expect to happen. The key is to adapt with the market and understand what it is saying","11","61","73","1542808374000","5:52 AM - 21 Nov 2018","/Sandro_power/status/1065241645841567745"
"1548238462-2679","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@DanielM63847329","Daniel","$AMZN - @1700 STRIKE CALLS LOOK AT PRICE STAY ABOVE $12 HEAD BACK TO $18pic.twitter.com/MH8MdnExK8","1","1","2","1547661656000","10:00 AM - 16 Jan 2019","/DanielM63847329/status/1085597785070522368"
"1548238462-2610","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@StockMarket777","Stock Market News  📰","LiveWire Ergogenics (OTC: LVVV) Paso nursery APPROVED. 

#cannabis #Hemp #pennystocks #PotStocks #bitcoin #blockchain #NASDAQ #Crypto #cryptocurrency #daytrading $CGC $CRON $CNTTF $TLRY $AAPL $ACB $AMZN #BABA #FB $GOOGL $HYYDF $ICNB $NFLX $SPOT #CBD $LHSIF $KGKG $RMHB $LVVVhttps://twitter.com/livewirelvvv/status/1086325875207852032 …","2","7","14","1548015705000","12:21 PM - 20 Jan 2019","/StockMarket777/status/1087082777592381440"
"1548238462-2847","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@johnscharts","Johns Charts","$AMZN update from watchlist. Jan 18 1575 up 58% on partial position https://www.bullishchartpatterns.com/ pic.twitter.com/FRvtP4fFBT","3","7","33","1546987930000","2:52 PM - 8 Jan 2019","/johnscharts/status/1082771974831697922"
"1548238462-3325","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@paranoidbull","Paranoid Bull","Today’s bounce looking like another, more violent dead cat bounce after hours. 

We are still extremely early in the Global Reset and if $AMZN and $GOOG are not immune, look out below.","4","7","34","1540512525000","5:08 PM - 25 Oct 2018","/paranoidbull/status/1055612156820025344"
"1548238462-2904","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@sp3cul8r","Sp3cul8r","One thing i'm doing different in 2019: I will focus on a small list of really liquid, option eligible stocks. I am finding that most of my profits come from $AMZN & a handful of others. There is something to be said for becoming an expert on a couple stocks and how they move.","3","4","51","1546283272000","11:07 AM - 31 Dec 2018","/sp3cul8r/status/1079816426393927680"
"1548238462-3206","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@carlquintanilla","Carl Quintanilla","Oh, boy.

$AMZN #HQ2pic.twitter.com/rJf82e56I3","9","52","133","1542195265000","3:34 AM - 14 Nov 2018","/carlquintanilla/status/1062670079979065345"
"1548238462-3073","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@tradetb","TT","$AMZN not the worst place to consider a short 

I'm still holding my short from friday, and gonna add today with tight risk above purple line. pic.twitter.com/b46G56PfKF","3","4","14","1543853319000","8:08 AM - 3 Dec 2018","/tradetb/status/1069624464114110464"
"1548238462-2435","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@mikes_nf","Mike 〽️","$AMZN The 5dma and 20dma are pretty much exactly in sync right now headed up. 
 Over 1700 is close enough for 200dma to use that as bull/bear line as well...
 If we retake the 200dma then I’d assume large institutions would hold longer here and be hesitant to sell pic.twitter.com/GvU7qy9D8I","2","","3","1548036357000","6:05 PM - 20 Jan 2019","/mikes_nf/status/1087169396886421509"
"1548238462-2898","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@Sandro_power","PowerTriggerTrade","$AMZN $SPY $BA $AAPL todays action in the market and how well these stocks are doing is just a great example of what I call focused adjustment expectations based on skill and adapting. To understand more  why we win big with skill come to my live Stream 9pm Eastern Standard Time","7","58","69","1546465456000","1:44 PM - 2 Jan 2019","/Sandro_power/status/1080580559766765570"
"1548238462-3013","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@tex_films","TexFilms","https://www.youtube.com/watch?v=-IVynaIQCnY …

Coming off my best 2 days ever. I made a trade recap video discussing the option trades I took on $AMZN. Be sure to pick up a copy of the BOSS video at Trick Trades to learn how we trade options! @trickmitch1 https://tricktrades.com/product/b-o-s-s-assassin/ref/28/ …","2","2","21","1544751966000","5:46 PM - 13 Dec 2018","/tex_films/status/1073393664452386818"
"1548238462-2893","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@johnscharts","Johns Charts","$AMZN 60 min rising wedge. I like the strength in the RSI, which reduces probability of rising wedge breakdown, but it needs to break through some areas of resistance before a bigger move up pic.twitter.com/eWm5BGtzTm","4","14","42","1546524848000","6:14 AM - 3 Jan 2019","/johnscharts/status/1080829669413392384"
"1548238462-2945","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@kpak82","kpak","$AMZN printed a doji at channel/horizontal support level. Could see a reversal/ short term bounce. Intraday falling wedge pic.twitter.com/waQ3subovo","4","6","57","1545753258000","7:54 AM - 25 Dec 2018","/kpak82/status/1077593386176131074"
"1548238462-3272","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@HedgehogOptions","SHF","Love this view by @johnscharts 
- climactic volume right at big monthly support line
- bottom of Oct candle clear line in sand (+/- a friendly 50 pts ;)

That said I'll happily own $BABA here over $AMZN https://twitter.com/johnscharts/status/1058753082304143360 …","1","5","21","1541262134000","9:22 AM - 3 Nov 2018","/HedgehogOptions/status/1058756245614673924"
"1548238462-2551","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@GeniusOClock","It's Genius O'Clock","GTFO bitch! $AMZN pic.twitter.com/1L9W9y0zP5","","","1","1547567882000","7:58 AM - 15 Jan 2019","/GeniusOClock/status/1085204469405634560"
"1548238462-2547","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@fooltin","Fulton","$AMZN if we close this way.. AMZN (mkt leader) is going to close with a very bearish Black-Fail candle (positive for the day but lower than the open). Right now BF candle looks BIG! Saw resistance 200dma which is not good for mmtum. CAREFUL! pic.twitter.com/snFRrgmfg8","1","","1","1547840165000","11:36 AM - 18 Jan 2019","/fooltin/status/1086346508138700803"
"1548238462-2613","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@HedgeFundTips","T.J. Hayes","Be in the know. 5 key reads for Saturday: https://www.hedgefundtips.com/be-in-the-know-5-key-reads-for-saturday/ … $TECH $ILMN $TMO $A $DHR $AMZN pic.twitter.com/DAPKm4JAxi","1","","2","1547928533000","12:08 PM - 19 Jan 2019","/HedgeFundTips/status/1086717149954097159"
"1548238462-2915","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@DrivingTheDay","DrivingTheDay","Six Questions for 2019 & Twelve Questions That Were Answered in 2018 https://www.domainmondo.com/2018/12/news-review-six-questions-for-2019.html … #Afilias #domains #DomainNames #trademarks #NetGov #privacy #CyberSecurity #DataProtection #IGF2019 #GDPR #ICANN $AMZN #Amazon $VRSN #Verisign #investorspic.twitter.com/RZdLNGdThe","","26","25","1546211234000","3:07 PM - 30 Dec 2018","/DrivingTheDay/status/1079514275763404800"
"1548238462-2772","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@IntuitEcon","IntuitEcon","We opened our first short position since opening this @twitter account.

Short $IBM ... poster child for borrowing money in order to fund buybacks

1) Debt of $47 Billion
2) Flat Revenue
3) Competes with $AMZN and $GOOG on #Cloud and #AI
4) Buffett dropped on failed turnaroundpic.twitter.com/zIsjujc3JS","1","3","5","1547477145000","6:45 AM - 14 Jan 2019","/IntuitEcon/status/1084823891674046464"
